Horas_Estudio,Asistencia,Aprueba
2.3001703199558277,58.22367804016449,0.0
1.6477501535064814,44.895436249124316,0.0
0.8574818019778598,70.11207063774908,0.0
1.6506572775871224,45.2343733947982,0.0
1.791105766625222,58.568042549927625,0.0
2.5866231911821975,70.3298377894975,0.0
2.838983413874505,57.775859714700914,0.0
2.9311020813035573,74.70160343825741,0.0
2.2855873252542587,51.299917768091476,0.0
2.885141164270728,63.691904695468736,0.0
1.2456020590033472,68.53282185823733,0.0
3.252868155233288,58.60288269558927,0.0
2.512929820418009,73.86314264246319,0.0
1.7019071648972843,65.48129584688193,0.0
2.488518146537497,43.62550406991659,0.0
1.9244282869789442,99.58602704037963,0.0
3.1316293874514267,66.48643644090667,0.0
3.519816816422199,61.0734329382359,0.0
4.185575406533161,46.01187181333523,0.0
0.6035036645118623,60.81767818805616,0.0
0.5558861945704106,55.40057169159313,0.0
1.4955341370535487,66.44353666030322,0.0
2.1600370694478306,63.716702912118656,0.0
2.876168921116225,78.53009485069379,0.0
2.3156349472416053,61.42251372526318,0.0
-0.02220121582400303,65.13505479988548,0.0
1.6937959873716282,63.72456851511443,0.0
2.8279746426072463,58.51510196940606,0.0
2.2300947353643834,58.16599802679976,0.0
2.7620111803120246,71.01000202668482,0.0
1.7776718573896408,67.8002713533863,0.0
1.7992419310700025,53.7055839594622,0.0
2.186561390988284,48.8656389702701,0.0
2.4100516472082565,59.325899750531455,0.0
2.1982997201267698,71.61439981674394,0.0
2.1190086458074586,59.72470613732022,0.0
1.3293377137109694,77.46435089227973,0.0
2.3775637863209194,52.24929712926565,0.0
2.121821270991437,61.416405376658055,0.0
3.1294839079119194,34.83696139034251,0.0
3.198917879901507,54.043321190897096,0.0
2.185156417483944,56.90878681358138,0.0
1.6247150499098857,65.10937774492089,0.0
1.3612695925457776,77.10661838671135,0.0
2.423494354064113,60.3494358936374,0.0
2.077340068348559,74.53917581608817,0.0
1.6561463244289243,66.61681076465983,0.0
2.043596856834247,69.86352180212064,0.0
1.3799991560518707,55.33845143174072,0.0
2.698032034072219,73.84991343648639,0.0
1.5528714352140018,49.27035721288355,0.0
3.224507704805499,64.95158611200317,0.0
2.4034916417908,50.47937899293741,0.0
2.593578523237067,54.81854447601245,0.0
0.9050881542589582,45.38596395277894,0.0
2.169382433058668,54.83652091353978,0.0
2.7405564510962748,63.511168965109654,0.0
1.0462993981920654,59.312295369213615,0.0
1.733781493996378,46.522350587463364,0.0
2.0326145466933587,74.7073985669137,0.0
0.6268826797532443,63.37220938308459,0.0
2.315159392042292,70.08065433075762,0.0
2.8461606475850334,67.85226919634688,0.0
1.1404840591680137,53.35132233032787,0.0
2.3505459786641074,40.54953041387961,0.0
0.6877165887625682,50.84575631768294,0.0
1.961304490733949,72.2515584927323,0.0
0.3842276452967053,49.46453926299685,0.0
3.121417708235664,68.1604368432406,0.0
2.4089005379368276,53.87593026871176,0.0
1.9753830441242217,63.931092448539836,0.0
1.2248383808308403,41.76080147374806,0.0
3.2737559301587766,71.67075165999964,0.0
3.9671017492547347,59.60331299909518,0.0
0.14201813555324794,68.85825798965907,0.0
3.2361640304528203,61.89861649383096,0.0
3.6276507531489064,67.98063795298943,0.0
2.3380116965744757,58.980679607364,0.0
0.8007319676648139,67.43356543513862,0.0
2.8633453175440216,44.90427315775957,0.0
1.8190796979218495,49.19289307554493,0.0
1.3960793722067426,67.25474004481535,0.0
0.7699418643330382,59.60821743790503,0.0
2.5505374959762155,57.71245828779787,0.0
2.7928068659193475,58.20387705348642,0.0
1.3764692703202084,65.01725109345165,0.0
2.5205763370733707,54.06656245757581,0.0
0.8556586103768573,65.10307596745255,0.0
2.801861031871345,50.84208150931321,0.0
2.0465672984241454,55.92747956980034,0.0
1.8134302280926513,69.8495167171921,0.0
1.8982541274708549,70.71252427845891,0.0
2.8688861570058677,49.02845639744638,0.0
2.7504116398650083,68.38634747228377,0.0
2.529465324352709,49.60817677965097,0.0
2.137701209997386,67.33023231719078,0.0
2.077821127912706,41.011879406807054,0.0
2.6183802619985244,48.828893075608875,0.0
2.232494559178738,54.91027722177139,0.0
2.6825514068644853,58.335140451140404,0.0
1.68988322648194,74.23614429348987,0.0
-0.4348377641071388,69.03999174003528,0.0
3.038824601859414,75.75467908572381,0.0
4.186979646974258,72.06607898035568,0.0
2.441364443568582,57.17136448365156,0.0
1.8998447667165002,57.336731156812796,0.0
1.863555256103967,70.68971622201262,0.0
1.88094581222519,60.403714310228395,0.0
2.0174094083000047,58.43006327506682,0.0
0.8779812712531117,46.64797276984808,0.0
1.482905542079772,58.9353987844446,0.0
1.002973172349737,32.090035933061536,0.0
2.2487991613877707,55.438824448513145,0.0
1.7033588476291373,50.20109748338199,0.0
2.4952113239779603,66.92574347539356,0.0
1.825296840257499,55.21327643584338,0.0
2.986335187821242,56.70948450658919,0.0
2.213533901335442,73.47105464670497,0.0
4.190699728969733,49.50932254831384,0.0
0.10363907710890752,63.166588951566546,0.0
1.353083311745092,41.04733052523534,0.0
2.901486891648711,60.89729117444651,0.0
4.528325706806398,64.10265745396845,0.0
1.75136522228454,68.59870971796911,0.0
2.043668993178389,51.013168066813535,0.0
1.773685757486395,63.196569419445936,0.0
3.331457112587592,63.18154199678689,0.0
1.7126921365239811,59.80768365902363,0.0
2.6800698398781044,61.500162787278036,0.0
1.680198401101329,64.63534321731666,0.0
0.7274412447540057,63.97880424881851,0.0
2.3135477204634323,50.039891109116006,0.0
2.5031848134353263,48.04138489675518,0.0
3.293225882532262,85.05980285318672,0.0
1.8895529735826837,79.19792286428088,0.0
1.382637936287639,46.08306123945967,0.0
2.562761096619026,64.50217742037846,0.0
2.2407370922377323,66.2743708275311,0.0
2.280665077122639,67.51337235160484,0.0
1.9268872962527221,61.4039543644735,0.0
3.16033856999377,50.73128060791376,0.0
2.369492716375724,58.17579593636903,0.0
3.904658708340981,55.08874862209182,0.0
3.1110566985605046,61.343731160397546,0.0
2.65904979610021,57.31628695879424,0.0
0.37256165938374264,58.683243737129814,0.0
2.602319280295629,70.18552474767881,0.0
2.4202822036470595,72.30558199954724,0.0
2.8109516728035557,48.18896827228177,0.0
3.044442094707259,55.400698955654185,0.0
1.5991218082110734,52.09200046224832,0.0
2.824005618450408,72.23722211960109,0.0
1.4376945689809102,59.40632097451501,0.0
3.9548780750090344,74.48989404158236,0.0
0.6680483334827518,55.224191453432795,0.0
0.2393114396012166,60.259999941856584,0.0
0.34927873417589983,46.51303553202758,0.0
1.1094444158369514,73.02535536486181,0.0
0.880884601440272,56.373879124227415,0.0
3.956078903703642,45.148435486745456,0.0
1.6735005019218159,54.07538714846731,0.0
0.6573242106225641,36.95092062229862,0.0
3.114382976779792,59.68182827301209,0.0
1.4134760611784074,61.12487742414196,0.0
0.7631466234586026,62.880781670051505,0.0
2.8758389276492995,74.98108183577034,0.0
2.623362176578033,56.99023846044662,0.0
1.5650433170447724,68.07455917005271,0.0
3.4075400002412284,63.12238689013,0.0
2.1291015797107256,58.06678359525996,0.0
3.6169495988573,39.23197978076446,0.0
2.5027408819999044,69.47501167345676,0.0
3.5588055406198595,54.96026050857682,0.0
2.109402696425428,60.17955891650826,0.0
0.7802556030209673,47.295392236145204,0.0
4.449368649061397,62.82995533811002,0.0
1.4542258320174324,61.080308173123456,0.0
1.8011621371111033,60.294176189707656,0.0
1.2996014950787453,58.652068707042766,0.0
1.7966055510354415,70.49218290752567,0.0
2.2426694410817944,69.66220862578342,0.0
2.2018301788740042,67.25916852520821,0.0
2.661020287598693,93.21078756170365,0.0
3.792158208975567,53.997746696226855,0.0
1.8795354282114927,56.2048248446612,0.0
0.7668792645535734,49.85196309141329,0.0
0.8176818734903664,64.3598619629641,0.0
1.3342454818008735,53.125126069398256,0.0
0.32580419238106795,33.01638258333953,0.0
2.8250298244389858,47.866618741712955,0.0
1.501786436368922,60.72251899155884,0.0
1.6890150216971491,70.09787334947559,0.0
1.9981085171619963,44.430584421349685,0.0
0.6033795754045681,53.87557871715656,0.0
1.138683639223958,58.606481945490785,0.0
2.6747115256879725,52.71462510575299,0.0
2.618539130786293,65.31163793456226,0.0
1.5568280692993621,60.040008419753754,0.0
3.8105349141254563,63.21265914483832,0.0
0.6942730774422625,52.74785074254634,0.0
1.6550127898450206,75.36536328021099,0.0
1.7691602568645306,59.99624991241644,0.0
-0.7930850001465402,72.93549620663308,0.0
3.9375288136160798,55.61002336333723,0.0
2.3663320145400584,65.9003946416083,0.0
0.9554106180922084,53.20616217002765,0.0
4.051173442857444,50.4909074894923,0.0
2.5856620001723822,52.95649668476541,0.0
2.4295261400219643,59.541333139302324,0.0
1.3930016017999538,57.81266541032291,0.0
2.106222724035218,75.39207009655063,0.0
0.47431968377064226,48.51295770363054,0.0
2.795026094424845,49.096616675451855,0.0
1.6255616811567792,77.00188146645526,0.0
2.134048196554623,66.08783658908109,0.0
3.202054862199706,41.1858913283394,0.0
2.284748110849058,64.97269098645977,0.0
2.2624674454632685,62.37332699339596,0.0
2.2764993048221838,38.55555953271549,0.0
1.2667283961046871,56.30437574662567,0.0
2.8360047194342686,59.82545048163822,0.0
3.5433591108044835,67.31402517125066,0.0
2.7588056600979307,69.54495666547687,0.0
2.8849088144648833,60.957467711101344,0.0
1.1227184810818116,70.33450803264238,0.0
1.1322127771270742,58.53726725388646,0.0
0.5591239757081601,51.42503175260228,0.0
3.232253070828436,50.65818156852051,0.0
1.7458201323926317,65.42645294566316,0.0
3.399843942480986,40.418309144009896,0.0
1.2180883173131993,66.77807571119811,0.0
1.562491017171419,48.93426932608115,0.0
2.095425087191258,56.407759042892614,0.0
2.9214500686595115,65.05381902752917,0.0
2.060750195799507,72.17940900801347,0.0
2.2111247550077167,40.593190356351066,0.0
2.0165275673056158,51.93821788046543,0.0
2.1771877202759606,60.490616923731025,0.0
0.8835299821152556,54.03913665412338,0.0
2.0809271009732786,68.61623101341203,0.0
1.8134210064885337,39.13609434543474,0.0
1.9431755191141526,63.61801640571047,0.0
2.4923365559366486,64.25920176502817,0.0
1.3193218589911142,60.490803971416305,0.0
1.9154919725953703,71.02236732585342,0.0
1.7026381172264964,47.704257464535715,0.0
2.4173020049748626,71.08616757989675,0.0
2.7847706510155894,52.970795970898315,0.0
1.0445747376263108,67.25550518078734,0.0
2.5859104311026155,56.75795780514789,0.0
4.065783320218834,68.14343129148925,0.0
0.5288430741673751,67.80469929758374,0.0
1.169828104684886,45.35946426419408,0.0
1.119422400155829,58.45508806189471,0.0
1.7209022784567098,59.07567681458414,0.0
3.622849085954001,57.62124734543168,0.0
2.0133526763471767,52.44337234898035,0.0
1.3053064047127738,78.5143789457351,0.0
2.6218035043055723,62.09096676575521,0.0
1.4001954689291525,75.55015994333088,0.0
3.1234121620219355,54.30851346488029,0.0
2.3052670402440105,49.38203238689152,0.0
3.3887793963702686,61.32247778919785,0.0
1.3386557568469812,54.36763395882544,0.0
5.030857112372031,83.90145962333511,0.0
2.8245846250334576,62.45422849189119,0.0
2.6545801525867003,71.52599135010604,0.0
1.9488115523923357,57.75764227876501,0.0
1.2744028808655725,56.73938694239864,0.0
1.1322313223764096,59.69088582395864,0.0
1.8640226738994108,63.557172615760166,0.0
1.2027302145068703,68.49586845094822,0.0
2.2826757122484205,58.778459848883166,0.0
1.1739025681526798,53.19148425982682,0.0
2.6210827008390085,49.32123423513445,0.0
2.9561217041246963,59.23320637294268,0.0
1.294159492597716,65.72962725956756,0.0
3.1926860677546935,64.57947076309742,0.0
1.7620580642478174,59.82182450946061,0.0
3.1552878860882254,53.99861200764387,0.0
2.4381663472912374,61.467652633868894,0.0
3.1223283216570925,65.7180487886499,0.0
1.0029802044703175,59.63182343482973,0.0
1.8932060132207749,61.12368488792219,0.0
3.4514292605909356,58.494956743495486,0.0
1.3819631523184213,69.15499268062572,0.0
-0.03720122568079498,55.61799732661331,0.0
0.05741081852354446,61.85535620966555,0.0
-0.5064406526760612,63.94428030012113,0.0
-0.114163921916826,67.25522558253559,0.0
1.5883608368115174,74.95884765884476,0.0
3.2785280828417216,66.75453809204213,0.0
1.5577707204868272,65.99213235459258,0.0
2.323527353601432,45.29762910978687,0.0
1.8900085098363932,66.06403944303837,0.0
2.008548945436025,82.93717612357177,0.0
1.831801160255284,51.69989014432326,0.0
1.8258196556920092,49.804801505942834,0.0
2.4611640999770175,57.85346157773977,0.0
0.8240173285586847,70.21248126098901,0.0
3.0101271773347245,65.24750492296823,0.0
2.920017933247763,55.22875793530668,0.0
1.804942659124099,59.64009818272809,0.0
2.8053934242321814,70.37038981773908,0.0
1.2986555737428231,66.7261974812148,0.0
1.4627769761246616,84.28876969522979,0.0
2.1562638502700833,70.05686680311216,0.0
1.8097789749151385,63.535672160026294,0.0
1.5512619673283772,66.14726275827448,0.0
1.3275519612134037,56.51015809084448,0.0
1.4425052782139567,50.22226998467033,0.0
2.939168744196488,61.71957132167591,0.0
0.05667659433164718,64.90561043809639,0.0
2.352494364369333,46.04716974934673,0.0
1.7635630481870133,54.77643534864305,0.0
2.727813499999649,56.307440981710315,0.0
2.5150736136393657,62.656424025142854,0.0
-0.7825344676529227,57.3953394113462,0.0
2.584646610477426,64.45096710344572,0.0
2.324274243448421,60.981122462219915,0.0
2.0218628366265525,70.60327509156808,0.0
1.5313261837221086,42.888323403755074,0.0
2.8532812219556223,76.57124638042926,0.0
1.5869706902889678,74.1767401299936,0.0
3.8347176266496867,60.503170861471354,0.0
2.5643828554943138,66.50323214252346,0.0
4.137828067439482,66.06548400413294,0.0
1.2144660030797645,52.62710372240068,0.0
0.2440743597671482,61.646650658492064,0.0
2.714789597485815,67.78174179099567,0.0
2.8527040617252863,63.09816758607489,0.0
2.0353600970547574,70.51320767848752,0.0
0.46120675425535684,60.94996110069161,0.0
1.5521048152838814,60.8075098862302,0.0
2.6179855339203346,52.321962539754395,0.0
1.8158236743462546,56.35461950293362,0.0
1.8840148145276037,55.40282318961932,0.0
1.8245410313382475,77.05483517755442,0.0
1.0660853443734988,62.40505552147362,0.0
1.4669796739164007,50.005734986418204,0.0
0.573444579479468,63.985983881614374,0.0
3.7679599483110264,58.07996303368956,0.0
1.5246271248620178,29.46235619573695,0.0
2.4776101818175573,64.79852371153817,0.0
0.9781140553586907,44.47301216823165,0.0
2.794528239601082,65.78464420256242,0.0
0.12683902236469846,50.3873640096949,0.0
2.920615118054956,45.41675539606846,0.0
1.9646320751212891,64.94341650982379,0.0
4.110605053600709,45.058062347253156,0.0
0.6934659271559815,55.5330079652288,0.0
2.076380480159592,62.04377394921163,0.0
2.3672318138838646,66.12232523128053,0.0
3.2328991923762374,67.44884536440652,0.0
1.5771430386092247,59.637187114462975,0.0
2.0864644065242874,51.67604652311311,0.0
-0.14246672907736846,79.23815425970925,0.0
1.169831135977292,53.94018679461402,0.0
2.4516159505552415,78.03588981486497,0.0
3.1041743263032133,55.47475026715974,0.0
1.7182637309343871,71.61285693341807,0.0
4.0563555231982935,70.69965538950133,0.0
3.760249226449093,49.544657526231056,0.0
1.93934750822519,63.5528450700623,0.0
-0.4135030011737877,67.55392029190855,0.0
0.22243362419401258,67.00982121523244,0.0
1.222141173372587,58.01062549716104,0.0
3.115841107924169,63.01960045406145,0.0
2.3102722877837674,56.053103190044425,0.0
-0.0942478162228122,48.28186620778878,0.0
1.7712341711298376,69.84012236940241,0.0
3.6133613745631155,54.40318578081443,0.0
1.6251953126973473,73.79758191606217,0.0
1.2500303827243338,66.0245090123961,0.0
4.054624102518115,51.07353326487116,0.0
2.053409536798348,58.38801680458763,0.0
1.52084290121392,57.13615084604826,0.0
2.350167158828279,51.29112350348039,0.0
2.0171647263740886,65.0142958989333,0.0
1.5708577217649062,55.21385926138816,0.0
3.208456328551963,76.31691513630797,0.0
3.1157018027844865,68.6089124101843,0.0
2.840861558141104,51.198109354584204,0.0
1.8971127824264624,59.809994784526836,0.0
3.1469003763994827,57.73239807830416,0.0
1.9502974208413242,44.35492146188803,0.0
2.4666432672288408,69.31255678768119,0.0
3.033686867939501,69.4980881521133,0.0
2.808844360265682,69.25501214702386,0.0
3.7897546832062714,55.43012142406462,0.0
2.4512840160401708,70.68985971618918,0.0
0.31594001413176276,57.90247064577446,0.0
0.8398298950177239,69.35147779591075,0.0
3.350106818681726,78.12527815117541,0.0
1.6687168300673716,61.401098813047525,0.0
2.3865391451330913,45.80851222855513,0.0
1.1485443434691733,56.83098803471654,0.0
3.000881423680301,66.40985866383507,0.0
1.6151677511672096,72.19874379030621,0.0
3.45810823860952,48.66207964606422,0.0
1.4677659791018225,58.09451702338548,0.0
3.1181333967176954,62.33339126260122,0.0
2.674396104820869,64.34998324262841,0.0
1.2776080945858492,69.10423603003083,0.0
3.0989963327471792,50.51560343546203,0.0
1.098365509524002,55.76521702774464,0.0
1.1775328110957481,70.07966477600579,0.0
2.7217112921126927,63.92334911124308,0.0
1.374657998534012,64.48380650781688,0.0
1.4061569327454904,71.25323498664254,0.0
1.6560992907896077,61.040533897090896,0.0
0.9998308101274842,65.28003422071836,0.0
3.0449944096738975,56.85436138082713,0.0
2.6085146984848495,46.54989979731624,0.0
1.930671303309517,47.04742114718913,0.0
1.8916079328264601,60.743205536826316,0.0
2.450155512767179,58.004392820037836,0.0
3.7653351005190716,53.45396831475022,0.0
2.870969802532242,63.18014296419169,0.0
1.4915428657245993,51.09728447891751,0.0
2.777419205248863,61.1133726638297,0.0
1.8812288278969107,59.804774416797265,0.0
1.8010018161962755,51.60011085387753,0.0
3.866471375152125,37.017941194621486,0.0
1.581062102321877,74.56527386472777,0.0
1.520815084872594,63.16637235703958,0.0
0.04789471275476753,33.35874060737861,0.0
0.5976708545468632,55.735713823664774,0.0
2.4511229387345987,63.937877312493185,0.0
1.305079098814761,57.71859309299544,0.0
2.5154138017832413,65.8033011260323,0.0
0.8851289476340631,50.2673241475076,0.0
1.2326901736682654,61.75167729218069,0.0
2.6745707069560036,59.46516307264844,0.0
3.4608923804630782,58.16938013038026,0.0
2.59247280142402,57.789710982116645,0.0
3.197830841721251,61.997595551926274,0.0
3.704594171372407,69.32721413688091,0.0
3.0400891531540952,54.69880199799948,0.0
1.081559961699974,55.92759975988069,0.0
1.8946552874924578,61.60564991742512,0.0
2.630195670684911,58.79850024371251,0.0
1.5851530987117646,63.856022923443255,0.0
2.451946037321223,67.18290735754343,0.0
0.4208437146055346,72.91188902850875,0.0
1.1713720211435943,58.83555851728336,0.0
2.528879745585174,37.22702003339634,0.0
-0.2370865111124707,59.30375460544871,0.0
0.8922874977154476,63.538704268828404,0.0
1.9822816820898577,58.130449834672504,0.0
5.846763838232908,91.5061241886458,1.0
3.567491487352887,83.43803942404281,1.0
6.50798433661538,83.64385642439869,1.0
5.675967670979993,94.31456544886736,1.0
4.488923392089797,81.78563202540184,1.0
5.128577934405042,89.17529182680575,1.0
5.135170058534412,83.18473274602654,1.0
6.608749082341702,77.83966486925546,1.0
6.561638096523406,84.16990065152667,1.0
7.5147503824822515,90.84463187163936,1.0
6.647924812312918,84.07053911188878,1.0
4.648350614682325,87.7471091349009,1.0
4.5907907235278085,85.94276657640081,1.0
7.130725354529131,85.23415678998721,1.0
7.566686201096144,82.91251088632917,1.0
5.762251901854636,85.65891150258761,1.0
6.5588029881851115,74.83553274000101,1.0
4.4951087162204875,82.75839172187523,1.0
4.056078241668213,75.9802818734205,1.0
4.825976323457156,86.34849423404886,1.0
5.642812474396984,86.7733024319796,1.0
5.478623614591962,81.01967375252336,1.0
5.769885936548733,89.00653804228716,1.0
5.50898556730089,86.97915275568074,1.0
6.679301144949663,86.46786043624128,1.0
7.427546951327344,83.1929806973243,1.0
6.036197462760435,87.3639650184237,1.0
8.029997487440461,90.27103517817883,1.0
5.365595289699154,81.69778404619923,1.0
5.474896606061061,80.91577787069905,1.0
6.38773466274295,90.94505378529195,1.0
5.645201237989326,73.40785761156297,1.0
7.177052255776641,71.91354952806033,1.0
5.3588921848021105,75.92636456216368,1.0
7.32269398510864,85.90870514914765,1.0
6.194175016293777,85.76187103659453,1.0
8.565452780716779,87.4825251917914,1.0
5.535885094351794,85.37988645211361,1.0
5.797306092292538,92.68689903865499,1.0
6.145651817286487,92.87891722931082,1.0
3.8189720329180505,90.79505319431478,1.0
6.602265127538538,79.22099864256232,1.0
6.4808461132651685,86.81788942995222,1.0
6.109318363905436,80.66898659649529,1.0
4.455604218613302,82.49644817203237,1.0
4.453438960031343,79.88318899256576,1.0
6.586618518600845,85.05356213313866,1.0
7.175178687557355,87.72062041793777,1.0
7.5944646318222215,85.39346024920343,1.0
5.10455847605008,79.03315654818536,1.0
4.969201972241216,77.36982406008698,1.0
5.72806120031545,81.18957597377434,1.0
4.024269858126163,81.11180821312027,1.0
5.411068823956255,88.92136583553543,1.0
6.851789637515316,83.4035957062584,1.0
7.6346025013694145,84.0566683054744,1.0
6.279155453634663,84.21532466508587,1.0
7.640553648555269,90.48424073928071,1.0
6.410872937999071,93.18057561079976,1.0
6.19136391513892,87.1352926858709,1.0
5.828558812522466,83.75847083406538,1.0
6.186937045771995,92.0125076314282,1.0
5.745147052756111,87.19120696508766,1.0
5.859089247609842,82.89451557467093,1.0
5.338108165060327,90.0528685564877,1.0
6.259031901792004,86.0361497300575,1.0
6.014448415017786,77.82984635523958,1.0
4.520419965383888,88.13453152985149,1.0
5.759299498248014,86.49912600887646,1.0
5.144328607605502,75.71679288887967,1.0
3.951799541259225,74.24478422398022,1.0
6.483883649341323,85.68150502685137,1.0
7.558688254522381,88.41678127289634,1.0
8.369730189064903,88.04290025063848,1.0
7.5624195294929635,78.19510113047723,1.0
5.129198447391939,83.26495025444207,1.0
7.175244992708054,88.33294959514295,1.0
7.119899003556139,77.32123895604055,1.0
4.012170468605378,85.42641491089573,1.0
6.8612885153914505,86.06664634698828,1.0
6.627177035391526,89.61877984531982,1.0
6.162808250306792,72.73054034834367,1.0
6.288616715676805,85.72493663500553,1.0
6.058307382744084,95.09060926170181,1.0
7.631935848655028,81.89396330604463,1.0
5.598211166168113,83.4188033618389,1.0
5.800060606778721,89.76996115109174,1.0
6.007388983706184,81.18428699458661,1.0
6.275664075150072,90.78477442299013,1.0
4.236750199008768,87.70266580622305,1.0
7.387973809548965,77.12963287433134,1.0
6.226199756843156,85.50296708839863,1.0
6.569124595824778,77.7050902050651,1.0
6.19731599174779,89.76273909215747,1.0
5.8135587287161155,76.59662763614344,1.0
5.644758486503038,75.9412314264043,1.0
6.096114142339521,79.31347794362944,1.0
6.152052340933429,80.98463666923261,1.0
7.155261755418151,91.57470393759013,1.0
6.346057746284674,84.90871232412977,1.0
5.866511330633939,86.45502271185195,1.0
7.9865651109424,90.37449874272552,1.0
4.720573843686478,81.51095049936634,1.0
4.6597908240965,82.10837141490107,1.0
6.354602052112828,80.76273731075145,1.0
5.78762671450938,88.92452323693686,1.0
4.225404011775167,93.16638104789519,1.0
5.687770338622188,86.29371247156132,1.0
5.289344229319217,81.88360003144241,1.0
7.131128600424962,82.39819486431652,1.0
5.378748229569755,79.43842854896796,1.0
7.050614648867272,88.65572684779282,1.0
6.459781700210184,79.68535618813824,1.0
5.79366908795512,83.72683467267198,1.0
6.021171828588149,79.15519327600383,1.0
6.428658739633886,75.50268450189274,1.0
3.6919614863717007,72.30022298347163,1.0
6.327068407569367,80.55019244839481,1.0
5.620880389199161,86.09039248893085,1.0
7.797919366388111,83.4109221684261,1.0
5.308731043237838,83.8821255627239,1.0
7.142563920005221,79.6431005980665,1.0
3.485075375594222,80.34159218920182,1.0
6.814625014984288,79.66148828552822,1.0
6.276102753923275,86.0561683058002,1.0
5.752983509114265,95.23827418571778,1.0
5.879110689513664,84.31813745121751,1.0
5.739439409377649,78.15359797393337,1.0
6.423003209583276,91.36311665647247,1.0
5.865751435369681,80.00716792605398,1.0
4.212262291582158,87.7876632068866,1.0
5.8141891432196715,82.78672295164924,1.0
8.234721737625886,85.40541602898963,1.0
6.046846204858301,102.1633171589778,1.0
6.290787946468706,81.262368657102,1.0
5.561945492512376,82.06659780151271,1.0
6.174054466161729,86.87617725551289,1.0
6.1779455579616105,84.89026618084364,1.0
5.738798080543488,82.96964549402256,1.0
6.8632633989374146,81.55796228415704,1.0
5.076922042915671,87.95246933100152,1.0
5.869804791798324,90.38688283813191,1.0
6.505053752292097,80.2395796417559,1.0
5.732995820658085,79.31783449341152,1.0
4.7761203494247555,94.14953119023579,1.0
6.558264218567637,77.8742191386881,1.0
5.017839041971331,88.57666724552386,1.0
5.552691838246623,87.195636866094,1.0
5.171852410811726,79.48515225537814,1.0
5.889271585958902,88.79746796497547,1.0
5.570614026786987,79.48391826863457,1.0
5.525410132920592,79.55224450768479,1.0
6.680978927314051,78.05224880764742,1.0
7.762608901416648,89.17141602625878,1.0
5.642485785980987,82.75327076223803,1.0
6.522655174098122,90.42625660184972,1.0
5.6445865095078585,80.94929984678146,1.0
6.098942246032497,88.07331293062678,1.0
7.127751344950229,92.03705297328943,1.0
6.050293239027049,84.56993243453431,1.0
5.184452648795254,79.37273626874901,1.0
5.270073387712361,83.28714528843811,1.0
5.383253574938833,91.28368735440667,1.0
5.9866957786925035,88.69546918121311,1.0
6.858011452091081,83.07005953235627,1.0
4.641203158898071,76.27813812723053,1.0
4.962710830645015,88.5776839252836,1.0
5.075458788423952,93.15453127040188,1.0
4.250594578270778,93.24297038525542,1.0
7.325922683488482,87.1639509981727,1.0
5.9636213562359055,84.04485414300196,1.0
7.900779319723826,81.06939364879916,1.0
4.575666324818998,82.13699091344684,1.0
7.294182313259174,76.75124847992664,1.0
5.298351467836037,95.67275779456332,1.0
5.592630314825616,84.86517805358486,1.0
5.011035542908463,96.92202569233939,1.0
5.050136140512341,84.62751292313406,1.0
4.676254588771446,76.90841034195012,1.0
