Peso,Altura,Etiqueta
190.19396623402014,7.221695274597687,0.0
169.04450052424295,8.195845255097682,0.0
183.24687884372963,7.021627222384968,0.0
180.6835775985572,8.408252755714472,0.0
170.22599478591275,6.297416395762159,0.0
212.1591613398799,9.029155637325644,0.0
189.50878533477018,8.472597482413043,0.0
149.6228612001359,8.256029734313875,0.0
182.7968147215414,8.982690983945513,0.0
170.07320302847418,9.665474444462577,0.0
192.78650002194337,9.01437006501813,0.0
168.11218892350948,6.159125768668355,0.0
178.27895337799652,6.720423033264298,0.0
187.57480918470685,7.375181422304321,0.0
192.98632791255181,8.026091050210834,0.0
161.99555389416335,8.517659020469123,0.0
174.98248146238578,7.274256186846534,0.0
172.87582033258565,8.186766764477078,0.0
170.20006151139432,7.2446170676466775,0.0
206.48181360421646,7.388482197008051,0.0
186.07472566441433,6.5933389031517775,0.0
161.08674068497433,7.076766753889096,0.0
193.76792920582164,6.648315394383666,0.0
211.8323429551895,7.024126747022668,0.0
195.4869789082672,9.05364179660784,0.0
157.2094505106898,7.050601111168057,0.0
172.73648890700622,10.63238206483739,0.0
199.00366723779933,8.49331790088089,0.0
169.3849580157183,8.184836123694874,0.0
186.65729142219342,7.141642219818786,0.0
191.61951080144004,8.70030987940899,0.0
166.09604292632875,7.424362173762226,0.0
179.107119659073,8.122009814645361,0.0
131.38098989896392,10.560084538268795,0.0
164.63418537998564,7.90394010027535,0.0
176.2114777291026,9.149273326285677,0.0
161.28325227052727,7.296823574874113,0.0
204.48616955897452,7.9650115095030385,0.0
158.54787933059052,9.77080063563551,0.0
173.39933269954525,7.373032942212233,0.0
181.96110865929137,9.812448557996928,0.0
201.61909933599173,8.707751935455475,0.0
158.4620677323084,7.437533224105732,0.0
197.4474562823244,8.632407739055521,0.0
180.1534959152938,8.97255444962673,0.0
165.27737023428074,8.621809962217196,0.0
186.93155211394907,6.429775280109544,0.0
182.98589543360205,7.272862824175132,0.0
170.99674684261808,7.752481364448495,0.0
181.0470312748503,7.925566570899954,0.0
174.2202960470736,8.620672097550678,0.0
181.70276017876873,8.177701000933254,0.0
189.9319601178157,6.664655641289899,0.0
203.7902522421803,8.380197851005963,0.0
161.43276751759726,8.610585745283823,0.0
211.995500619844,8.55979044793104,0.0
150.71868300716247,9.080780725554622,0.0
177.72322357446626,8.833922154548905,0.0
188.82475809726864,8.459180079228437,0.0
184.2148780160255,7.929834288541353,0.0
170.6595072026911,6.339039066484009,0.0
176.87816624464088,8.429618219132585,0.0
172.6049859801175,8.20768768716311,0.0
171.15952864583682,8.271578837195374,0.0
192.74403145531537,6.723251424179691,0.0
185.3552322894757,6.918943459591738,0.0
169.60635607109018,9.053152853332904,0.0
193.49399813149876,7.960444846143345,0.0
184.60949281314913,8.681500697372625,0.0
192.1929317825844,8.02831837613046,0.0
189.44443262885417,8.029756139495746,0.0
167.56507483616892,8.938283805975997,0.0
171.59728439704546,7.4839552717826265,0.0
191.20940407684893,8.096120776940984,0.0
189.15555398150198,7.537724711294958,0.0
179.68647609053778,7.565503772567684,0.0
181.75991074963173,7.690827876531361,0.0
199.16497343682636,8.222133771633713,0.0
171.12642916746256,7.5212513783365225,0.0
188.20646071755056,9.255756125573521,0.0
176.9671102134916,7.105392697780496,0.0
176.73478195159169,7.813128355838641,0.0
196.48165277980786,7.560268941725825,0.0
192.38124523482045,9.446977884353732,0.0
192.20264454000957,8.196554776511574,0.0
199.58218210731494,9.031844539468635,0.0
180.31505762449137,6.5144396269630285,0.0
190.22929456942447,8.267050265869258,0.0
175.34599865109817,8.889630795623438,0.0
184.86249528732662,8.082283989275425,0.0
178.04785418448472,9.065480375065352,0.0
181.45493947489078,7.482711549899628,0.0
188.9273553815537,9.40934744018558,0.0
167.7266897514979,10.29889812361925,0.0
211.3858091352819,7.637161439560341,0.0
164.90973927750446,7.554497478599228,0.0
161.78717080818402,9.453384477117702,0.0
197.37166310250103,9.579572145730712,0.0
191.87494040944404,7.477139972846731,0.0
189.36179725578234,7.579813182904143,0.0
189.4251826389642,7.718215391139493,0.0
179.81629840729627,6.655549488965723,0.0
166.54118442771252,7.081348053515802,0.0
181.1370683729059,6.995859233247932,0.0
169.84257432731832,7.232202434895871,0.0
194.62679600126626,7.965315112613219,0.0
177.79413927746793,8.23421473253652,0.0
167.61754204811234,9.550500492814077,0.0
175.1792123752051,7.001645959261209,0.0
186.19397181413436,8.984322398476584,0.0
171.54413170794038,7.786011155774491,0.0
167.66669406650354,7.950536290347567,0.0
183.65530817237868,8.674819492166604,0.0
183.67449856663083,6.877277978437702,0.0
172.39585236943304,8.38240974618405,0.0
172.93442541572517,8.166452208213055,0.0
183.48074906036453,8.49245126400815,0.0
158.27873487754013,8.289168643907818,0.0
158.88804338435168,10.455300139910895,0.0
169.22333668121345,7.362260015748684,0.0
176.7982927243223,7.469003044998182,0.0
184.66361348397007,7.3768594735752355,0.0
202.1303432542433,7.444522880839745,0.0
192.8648943480303,7.362612872693482,0.0
177.6009220505486,9.189016531107551,0.0
179.71475688145966,9.420504247989856,0.0
164.96205953043287,7.429253706250524,0.0
179.72230296011415,7.167644426895771,0.0
175.67012041619793,8.471415556386404,0.0
184.84077840507135,7.4477769557190285,0.0
167.59153584671515,8.63293181775551,0.0
187.79019771361757,8.2029230208513,0.0
202.99108369503867,6.484255885002768,0.0
178.36859777314714,9.547505201330061,0.0
186.02567583148414,9.795877673095521,0.0
190.3521598756667,7.387211309515614,0.0
173.98169292171247,7.6122984400640155,0.0
183.36138722715626,8.285865390724904,0.0
180.18888601172694,8.334456789987025,0.0
181.46514147823248,8.658544272672831,0.0
168.404853242168,10.010204538766349,0.0
180.36765261388413,7.82305277250595,0.0
187.46997436868173,7.201702755461547,0.0
201.7671541169256,6.620680771985473,0.0
194.38906239127812,7.269069960058081,0.0
212.29773686267333,7.966873027126203,0.0
168.48978655667926,9.794557863517788,0.0
193.08480955081018,7.482388700963829,0.0
182.75013008607527,8.223787951638899,0.0
212.8470439982651,7.983577103927248,0.0
167.87552571967274,9.188393273448083,0.0
167.40417236728837,10.526932425873621,0.0
171.00911031833968,7.4691312270796795,0.0
148.1415641353529,7.510560557481778,0.0
172.1136746747886,9.044160877069071,0.0
168.61301007669454,8.681891489626311,0.0
182.25590679714313,9.846707325736034,0.0
185.1263396366574,8.583928185325965,0.0
208.1425625882383,7.64070790921294,0.0
194.25635757279076,8.590654830692309,0.0
171.34644516506395,9.108703580582908,0.0
166.52377992977463,8.820482181197365,0.0
187.3787875725976,8.507274031107297,0.0
160.19650189469036,9.066674689589155,0.0
207.4718814878153,9.169295590445673,0.0
197.6916018108193,9.382158991037528,0.0
172.96236521842943,8.648709887589643,0.0
154.30298206363685,7.832881919683146,0.0
200.3080856124812,8.146713686433323,0.0
178.28190232121074,9.206508966508357,0.0
198.5672446796019,7.183064329012764,0.0
156.0835851180845,8.368673308872902,0.0
171.00937465569342,7.606661187672639,0.0
180.07865549577275,8.028744822934817,0.0
180.70470890647113,9.278451862607298,0.0
173.24901792781134,8.191099068019904,0.0
189.3427489852125,8.046436548156148,0.0
163.98569355926108,6.640143859020081,0.0
177.8643077246806,8.746253566027221,0.0
181.80443447567848,8.645484181141075,0.0
187.71658251088124,10.16325472330546,0.0
190.67422317133335,7.692221765046999,0.0
163.13036862243197,8.21915032766394,0.0
156.98828743896567,8.249383683710755,0.0
199.16515232847763,9.577453279763475,0.0
184.98471017969388,7.904704467613048,0.0
168.7727019516517,8.27902152577034,0.0
203.26727963283784,8.60789650971654,0.0
181.7351195143929,8.186609123156359,0.0
197.6894577609574,7.5535663854494715,0.0
181.01277722115162,8.194089992898308,0.0
210.9112188732298,9.073631749859771,0.0
206.33011263664807,6.97348470058894,0.0
176.2655377728139,8.132969674146876,0.0
194.57356426431534,7.299879185060827,0.0
189.68063924377722,9.195046628924842,0.0
200.52947336298524,6.476813095216225,0.0
165.52614809129844,7.441078152728411,0.0
190.2907718999766,8.377211875064521,0.0
195.8763673027438,9.565524029234341,0.0
153.6189077036533,7.934249738927012,0.0
162.2511223100134,7.444800473306802,0.0
149.41151733359848,9.88115706944059,0.0
175.95889748333164,6.551986099583756,0.0
190.76313383693943,5.801194043379918,0.0
202.53535578144042,8.440014450053333,0.0
181.11142170629662,7.497945775647389,0.0
204.42923318356938,6.978767182869287,0.0
159.29847812677662,8.708356447299353,0.0
154.44926340967268,8.243800713771199,0.0
179.1667845165507,7.435921369263272,0.0
185.7609817340896,6.719695601329105,0.0
179.5095787785886,8.872457328280145,0.0
148.98836849940184,8.65020117795866,0.0
178.66319940730818,7.900824136220617,0.0
160.4329574924272,9.846636996047666,0.0
190.04508823245058,6.929915233673848,0.0
185.49897369145273,6.474474829075261,0.0
165.90180320508966,7.3080919301187555,0.0
172.29199623994958,7.9544139836445025,0.0
164.11179717166573,8.243339449322692,0.0
179.0598135409024,7.75876394214367,0.0
194.32713480751858,8.352055396514297,0.0
165.21410930496685,6.748460575809556,0.0
187.56069773276766,9.443764604073259,0.0
172.04613572441338,7.917848821607431,0.0
168.10690751606484,9.117295831588127,0.0
178.39454460068163,8.342725346377705,0.0
164.47136516370938,8.456753219153784,0.0
171.69526041979228,8.569767280232204,0.0
162.03183161116726,8.447708560017315,0.0
209.47087699374583,8.642722759867544,0.0
180.52895327957592,9.329152530132431,0.0
169.5041173801112,8.19652116970147,0.0
183.20969866101333,8.709003757588512,0.0
178.31507925463757,7.910264305712773,0.0
176.68545600700165,9.440117215449472,0.0
189.21250050065137,7.32360769794073,0.0
191.36261565070959,9.800940432910815,0.0
172.04248278584208,7.9598420493556565,0.0
171.3627263903298,6.569224897881952,0.0
175.87422454272533,8.128104414910789,0.0
145.4711825289662,7.318948342525119,0.0
157.2721340670217,8.840643548988725,0.0
200.50311401166786,7.3473760206976095,0.0
204.67451570251924,7.55381656678522,0.0
176.26445940665434,6.110459269054469,0.0
188.6483544458365,7.547693680750923,0.0
184.66875231815305,5.576120673371044,0.0
226.18321212682855,6.416097176514277,0.0
196.79362367151865,8.760414656144297,0.0
178.08123612778851,8.785800158650833,0.0
165.6668933909936,8.425457561784965,0.0
155.90330519613642,7.033023856870787,0.0
183.05195453800835,7.9522886438580205,0.0
168.65473882073545,7.9963974609094315,0.0
158.66619435603488,6.841635310807457,0.0
170.3014067363621,9.50339830176715,0.0
163.77677994578409,8.877362290575672,0.0
205.30712452608847,7.779035826170336,0.0
193.22459635424175,8.02688583899453,0.0
179.88041038025074,8.208382807947553,0.0
202.1991620833504,5.958265131575709,0.0
181.16052461471426,7.752822617479403,0.0
167.08073698007604,7.318015752002202,0.0
202.84686115904486,6.998379990105084,0.0
188.08365065526988,7.718899707114045,0.0
164.44130768510314,9.797686526849523,0.0
177.14491982874588,8.64084286126701,0.0
166.86572619922865,7.428821010217203,0.0
159.25800403553495,8.572582781356159,0.0
170.99033154879004,12.778361076166638,1.0
163.86950524369152,11.448814283671467,1.0
150.89445554880263,11.181801116577693,1.0
140.29594833441638,11.996625542589047,1.0
160.47334970420386,11.829815377475072,1.0
155.90228078132625,11.546771950672724,1.0
163.427898300416,12.696387447456715,1.0
159.52757702522953,12.955305208570511,1.0
165.74329072979003,12.088406886291848,1.0
141.97147182659148,13.477530081055262,1.0
169.76091098451488,10.858310885866494,1.0
152.963994070386,11.806340540720281,1.0
181.12891308937898,11.283177679397195,1.0
139.6621827286565,10.13346338292694,1.0
176.03945704747875,11.9173193141573,1.0
152.96866175193972,11.878252491616717,1.0
140.22872994578327,13.51344974324213,1.0
142.74171248918518,12.630811684554777,1.0
145.19479037708518,10.975813175670796,1.0
156.36248919602875,13.854092566334188,1.0
157.84253232053248,13.221033695525353,1.0
141.39449994092132,12.582097703468616,1.0
149.63468111608526,11.773515901150168,1.0
182.13405537917794,11.04056076327652,1.0
175.91314755151066,11.627793223928947,1.0
156.54485504511047,13.088748619704186,1.0
150.570052172523,13.88458630593461,1.0
151.80046990077392,13.543243528272189,1.0
159.20276959095625,11.511150578213726,1.0
134.65811152202392,10.880382566710988,1.0
146.1393519386498,12.140886246911204,1.0
124.97123889183615,10.231560634437148,1.0
155.98834683907918,12.323167714184782,1.0
159.70793909554112,11.85239741370133,1.0
142.75220306550938,11.533963498131758,1.0
173.6098014493505,10.405296932733204,1.0
131.6135150549649,12.513600106569717,1.0
128.0343767968527,11.467299160338088,1.0
153.36677727839958,10.830083164289713,1.0
165.70647453918232,9.12773778671835,1.0
175.25891537186803,11.972485094949363,1.0
143.1167360569659,13.772251596669744,1.0
166.18021250146944,13.66125921454787,1.0
149.4223729574894,11.542903743413728,1.0
147.4105905008877,11.397787939638219,1.0
163.2548990623001,12.468774256075024,1.0
159.7848431762013,11.001614560811708,1.0
126.35411764523626,12.301791899819467,1.0
172.14810524588844,12.76608027838469,1.0
170.70137031221176,13.226933223884307,1.0
140.61655947735707,11.899845923520047,1.0
155.93705300156114,11.796326249823034,1.0
157.41045279424108,11.122017413243439,1.0
153.9101064873586,11.17311964596014,1.0
141.7454226923187,11.773521108098473,1.0
139.92564948092922,12.367365506816178,1.0
149.6166889351283,12.913584626233249,1.0
167.59093528889048,11.196821049319656,1.0
158.1540023189165,13.492688568959522,1.0
144.44078501870843,11.728876398957432,1.0
161.57548065972517,11.978632705651563,1.0
107.27186069054886,11.252788320852176,1.0
167.23148550558156,9.575759739727058,1.0
123.90429331832851,12.88404539636105,1.0
144.56338587895303,12.736843897092433,1.0
133.20495158060783,11.718672442881786,1.0
130.5797778641864,12.066990717224872,1.0
167.4124018106778,12.5159392177041,1.0
142.98448198032162,10.437454143113458,1.0
155.19755822596073,11.470947322653705,1.0
149.29619131681224,12.794264679621827,1.0
157.15561240834683,10.745710576830751,1.0
151.15232836590383,12.29355793216663,1.0
130.75511663717145,10.643418195376595,1.0
164.9440022917071,12.466429982433526,1.0
142.59365125258032,11.964358517702516,1.0
126.65127152010373,10.38486818409449,1.0
143.57827258551131,13.164739354457172,1.0
172.51139685951466,11.26540842320195,1.0
162.75332613170238,11.18974756298562,1.0
144.7702179838821,12.200569197230942,1.0
144.76113443522357,13.148637349428714,1.0
145.17547423173926,10.984178181021603,1.0
181.15121975341262,12.061679849847971,1.0
155.7290317834733,12.428816500330573,1.0
156.45062470786604,12.693105607263144,1.0
165.45425181047764,12.176441555277226,1.0
153.5818373853977,11.632972160916678,1.0
146.11436781268947,11.17240977935128,1.0
147.05475226372533,12.086143883046375,1.0
148.92598110878905,10.927860988014393,1.0
149.44166645235237,9.078649516505394,1.0
160.9144431545547,12.436559804157667,1.0
150.7791882871095,12.903934841086196,1.0
160.98960115823368,9.637067564458162,1.0
148.78925129837125,10.990269295290062,1.0
151.17952785474137,12.619154261005198,1.0
120.0269897320184,14.057495469711698,1.0
163.74491512053723,12.020793707675407,1.0
155.1973271384699,11.271997058770866,1.0
164.9701516478948,11.817103558895159,1.0
106.55616932709466,13.374876419148185,1.0
181.3256205717109,11.354035820875465,1.0
147.9061555776724,11.200807993349747,1.0
166.62274225106273,11.517256477817968,1.0
134.40141109311705,11.046671391741288,1.0
159.19160857593855,12.122670315994796,1.0
134.19876655239517,13.62467845846956,1.0
140.64346558956294,12.32307927311603,1.0
178.7104703080018,11.747646497873712,1.0
147.1397639885498,11.708188731084455,1.0
153.26149309769585,10.436809191303343,1.0
163.0510159603313,12.883109777147158,1.0
157.43522831958907,11.922162802987199,1.0
152.25628357715365,11.819520086409375,1.0
155.47441503699338,15.19310756784486,1.0
186.05123377857413,12.298752908365687,1.0
149.13571804449623,11.248208949904816,1.0
153.0164857007245,11.573642403794457,1.0
165.75981594011418,13.148445709196755,1.0
166.58288899436977,12.113270410537764,1.0
167.8054545834057,10.561722021682634,1.0
159.58095333043778,12.919228934575203,1.0
132.85492630904275,11.331855914461006,1.0
174.50147298451645,13.873297776217546,1.0
132.80481910471968,13.08004806571465,1.0
154.5395319785855,11.552678104341249,1.0
138.68586224970963,13.281016361735112,1.0
149.0379248011051,12.067855510527403,1.0
154.93143615455222,12.852773675122219,1.0
154.82035823175408,12.484732817294475,1.0
156.32881131352926,11.153643345009126,1.0
174.2056690358797,11.356450167682539,1.0
156.8030145227097,13.029960817581161,1.0
146.33765047064026,11.66522466789346,1.0
164.46130752432535,11.596351536758004,1.0
167.8420573338696,11.044877420650646,1.0
131.58588277294513,12.42359906559346,1.0
158.96100104774786,14.062524919243145,1.0
160.51759113466346,10.932467085745728,1.0
145.5365474496001,12.024219456672759,1.0
170.63560219967428,13.412220555415429,1.0
147.7491661945121,11.920358608754285,1.0
151.88364680207314,12.452371796249734,1.0
147.40392263574196,10.93760647185312,1.0
150.23368571372202,12.428307097207648,1.0
133.55587369657198,11.812855734995452,1.0
128.39923676108558,12.985729995679863,1.0
173.91757594837458,13.18738605156475,1.0
137.2955797752251,14.589563642018614,1.0
135.1291147581554,12.579633173213576,1.0
117.69914829594427,12.325796316582167,1.0
140.41557378465745,12.194384301577337,1.0
130.15365309888753,11.646833707189312,1.0
174.63022740204553,12.338483843461692,1.0
165.1472563401395,11.704598589860971,1.0
139.67774482233415,12.168460976269614,1.0
183.78653708016463,13.317597535607959,1.0
164.7264823048739,10.993457434720359,1.0
145.12752924737066,13.139878561129045,1.0
112.5089142768964,13.317115067339865,1.0
184.36413858886112,11.88193147300892,1.0
129.15641299854605,9.878145100991405,1.0
125.31901879564663,11.392178012905568,1.0
165.3385564801446,13.296994546561109,1.0
186.59628609508908,11.977131937701119,1.0
170.76409227765777,11.00069776770509,1.0
158.4586368007854,11.495225078771783,1.0
158.9213151249793,12.840620026504553,1.0
162.8012333817046,12.546733568201379,1.0
161.38392884680147,11.761067900830305,1.0
154.21787135954062,11.633175588185312,1.0
151.56301655927814,11.608241850956178,1.0
149.06110308150716,11.077589815501497,1.0
138.69053116699985,13.615375689469442,1.0
145.78987384699838,11.67767953078866,1.0
124.60564778706922,13.217158520825496,1.0
148.52490559807876,13.521316051922451,1.0
135.17113339273624,12.99831089814796,1.0
133.44616024176344,11.568379687281952,1.0
152.6984122673022,12.403730090336609,1.0
170.880034295169,11.975804393609083,1.0
163.7747490900347,11.096298139269871,1.0
126.44249094565234,12.324359281721604,1.0
135.15557795144494,10.820960208840198,1.0
164.11156781982325,13.187679388461564,1.0
135.26268909692536,11.535382702701607,1.0
146.63050275004463,12.20115965587284,1.0
158.2507814853683,12.283287871546142,1.0
135.47483317704547,11.741095026295923,1.0
151.5806325921894,12.586693801475274,1.0
129.98961757622692,11.525096343377475,1.0
140.9794853407318,12.871297297457245,1.0
154.79672901213806,10.65402031975325,1.0
126.10509399702497,12.126379579546413,1.0
156.607121069406,13.938928999058284,1.0
149.7054330160998,10.999668675394425,1.0
